"Julian.Day","Depth","Simulated","Observed"
"2015-04-16","16",4.98,5.11333333333333
"2015-04-16","17",4.89,5.1025
"2015-04-16","18",4.81,5.1
"2015-04-16","19",4.74,5.1
"2015-04-16","20",4.68,5.1
"2015-04-16","21",4.63,5.092
"2015-04-16","22",4.59,5.09
"2015-04-16","23",4.55,5.08333333333333
"2015-04-16","24",4.51,5.08
"2015-04-16","25",4.48,5.08
"2015-04-16","26",4.45,5.0725
"2015-04-16","27",4.43,5.035
"2015-04-16","28",4.4,5.01
"2015-04-16","29",4.38,4.935
"2015-04-16","30",4.36,4.865
"2015-04-16","31",4.34,4.83666666666667
"2015-04-16","32",4.32,4.835
"2015-04-16","33",4.31,4.83
"2015-04-16","34",4.29,4.82333333333333
"2015-04-16","35",4.27,4.82
"2015-04-16","36",4.26,4.8025
"2015-04-16","37",4.25,4.78
"2015-04-16","38",4.23,4.7575
"2015-04-16","39",4.22,4.748
"2015-04-16","40",4.21,4.725
"2015-04-16","41",4.2,4.7
"2015-04-16","42",4.19,4.69
"2015-04-16","43",4.18,4.66666666666667
"2015-04-16","44",4.17,4.62
"2015-04-16","45",4.16,4.57333333333333
"2015-04-16","46",4.15,4.54
"2015-04-16","47",4.15,4.4825
"2015-04-16","48",4.14,4.36
"2015-04-16","49",4.13,4.33
"2015-04-16","50",4.12,4.32875
"2015-04-16","51",4.12,4.28666666666667
"2015-04-16","52",4.11,4.29
"2015-04-16","53",4.1,4.2825
"2015-04-16","54",4.09,4.24
"2015-04-16","55",4.08,4.222
"2015-04-16","56",4.08,4.22
"2015-04-16","57",4.07,4.21666666666667
"2015-04-16","58",4.06,4.21
"2015-04-16","59",4.05,4.19333333333333
"2015-04-16","60",4.05,4.2
"2015-04-16","61",4.04,4.21
"2015-04-16","62",4.03,4.21
"2015-04-22","1",6.22,6.989
"2015-04-22","2",6.17,6.9575
"2015-04-22","3",5.55,6.86625
"2015-04-22","4",5.39,6.72555555555556
"2015-04-22","5",5.3,6.66444444444444
"2015-04-22","6",5.24,6.60875
"2015-04-22","7",5.14,6.54857142857143
"2015-04-22","8",5.02,6.498
"2015-04-22","9",4.92,6.45
"2015-04-22","10",4.86,6.428
"2015-04-22","11",4.82,6.35142857142857
"2015-04-22","12",4.79,6.31
"2015-04-22","13",4.75,6.268
"2015-04-22","14",4.72,6.19
"2015-04-22","15",4.69,6.0275
"2015-04-22","16",4.66,5.8
"2015-04-22","17",4.62,5.638
"2015-04-22","18",4.59,5.6275
"2015-04-22","19",4.56,5.62333333333333
"2015-04-22","20",4.53,5.5925
"2015-04-22","21",4.5,5.466
"2015-04-22","22",4.47,5.3625
"2015-04-22","23",4.44,5.3
"2015-04-22","24",4.41,5.25
"2015-04-22","25",4.38,5.1575
"2015-04-22","26",4.35,4.88666666666667
"2015-04-22","27",4.32,4.81666666666667
"2015-04-22","28",4.28,4.78166666666667
"2015-04-22","29",4.25,4.7575
"2015-04-22","30",4.23,4.75
"2015-04-22","31",4.2,4.735
"2015-04-22","32",4.18,4.71
"2015-04-22","33",4.16,4.69333333333333
"2015-04-22","34",4.15,4.685
"2015-04-22","35",4.14,4.68
"2015-04-22","36",4.13,4.66333333333333
"2015-04-22","37",4.12,4.65
"2015-04-22","38",4.11,4.6325
"2015-04-22","39",4.1,4.61
"2015-04-22","40",4.1,4.57666666666667
"2015-04-22","41",4.09,4.55
"2015-04-22","42",4.08,4.53666666666667
"2015-04-22","43",4.08,4.525
"2015-04-22","44",4.07,4.53
"2015-04-22","45",4.07,4.52333333333333
"2015-04-22","46",4.07,4.51
"2015-04-22","47",4.06,4.51
"2015-04-22","48",4.06,4.51
"2015-04-29","1",7.5,8.02666666666667
"2015-04-29","2",7.5,8.01
"2015-04-29","3",7.5,8.01
"2015-04-29","4",7.5,8.02
"2015-04-29","5",7.5,8.02
"2015-04-29","6",7.5,8.02
"2015-04-29","7",7.5,8.0275
"2015-04-29","8",7.5,8.02
"2015-04-29","9",7.5,8.014
"2015-04-29","10",7.5,7.955
"2015-04-29","11",7.5,7.9175
"2015-04-29","12",7.49,7.8725
"2015-04-29","13",7.43,7.698
"2015-04-29","14",7.35,7.5125
"2015-04-29","15",7.2,7.156
"2015-04-29","16",6.92,6.4275
"2015-04-29","17",6.53,6.0025
"2015-04-29","18",6.14,5.416
"2015-04-29","19",5.84,5.215
"2015-04-29","20",5.63,5.03
"2015-04-29","21",5.5,4.96333333333333
"2015-04-29","22",5.42,4.94666666666667
"2015-04-29","23",5.35,4.9275
"2015-04-29","24",5.3,4.862
"2015-04-29","25",5.26,4.82
"2015-04-29","26",5.22,4.8
"2015-04-29","27",5.2,4.776
"2015-04-29","28",5.17,4.7625
"2015-04-29","29",5.14,4.754
"2015-04-29","30",5.11,4.75
"2015-04-29","31",5.08,4.738
"2015-04-29","32",5.03,4.708
"2015-04-29","33",4.97,4.7
"2015-04-29","34",4.9,4.6975
"2015-04-29","35",4.81,4.686
"2015-04-29","36",4.72,4.675
"2015-04-29","37",4.63,4.668
"2015-04-29","38",4.54,4.65
"2015-04-29","39",4.47,4.6425
"2015-04-29","40",4.4,4.64
"2015-04-29","41",4.35,4.6375
"2015-04-29","42",4.31,4.63
"2015-04-29","43",4.27,4.625
"2015-04-29","44",4.24,4.62333333333333
"2015-04-29","45",4.21,4.615
"2015-04-29","46",4.19,4.61
"2015-04-29","47",4.17,4.61
"2015-04-29","48",4.15,4.6
"2015-04-29","49",4.14,4.595
"2015-04-29","50",4.13,4.5825
"2015-04-29","51",4.11,4.58
"2015-04-29","52",4.1,4.585
"2015-04-29","53",4.09,4.576
"2015-04-29","54",4.09,4.5675
"2015-04-29","55",4.08,4.558
"2015-04-29","56",4.07,4.55
"2015-04-29","57",4.07,4.5425
"2015-04-29","58",4.06,4.52666666666667
"2015-04-29","59",4.06,4.535
"2015-04-29","60",4.05,4.54
"2015-04-29","61",4.05,4.515
"2015-04-29","62",4.05,4.504
"2015-05-06","0",10.21,10.665
"2015-05-06","1",10.21,10.66
"2015-05-06","2",10.21,10.65375
"2015-05-06","3",10.21,10.65
"2015-05-06","4",10.14,10.65
"2015-05-06","5",10.01,10.645
"2015-05-06","6",9.93,10.6314285714286
"2015-05-06","7",9.87,10.5671428571429
"2015-05-06","8",9.82,9.16166666666667
"2015-05-06","9",9.75,8.63833333333333
"2015-05-06","10",9.61,8.022
"2015-05-06","11",9.34,7.64
"2015-05-06","12",8.85,7.42666666666667
"2015-05-06","13",8.08,7.05
"2015-05-06","14",7.03,6.775
"2015-05-06","15",6.08,6.57833333333333
"2015-05-06","16",5.66,6.374
"2015-05-06","17",5.55,5.89166666666667
"2015-05-06","18",5.4,5.54
"2015-05-06","19",5.23,5.21857142857143
"2015-05-06","20",5.1,5.1125
"2015-05-06","21",4.99,5.052
"2015-05-06","22",4.89,4.98
"2015-05-06","23",4.82,4.94
"2015-05-06","24",4.75,4.902
"2015-05-06","25",4.69,4.8625
"2015-05-06","26",4.64,4.82666666666667
"2015-05-06","27",4.6,4.79
"2015-05-06","28",4.55,4.7575
"2015-05-06","29",4.52,4.735
"2015-05-06","30",4.48,4.72
"2015-05-06","31",4.44,4.688
"2015-05-06","32",4.41,4.6775
"2015-05-06","33",4.38,4.662
"2015-05-06","34",4.35,4.65
"2015-05-06","35",4.32,4.636
"2015-05-06","36",4.29,4.6225
"2015-05-06","37",4.27,4.62
"2015-05-06","38",4.25,4.6075
"2015-05-06","39",4.23,4.588
"2015-05-06","40",4.21,4.56833333333333
"2015-05-06","41",4.2,4.56
"2015-05-06","42",4.18,4.56
"2015-05-06","43",4.17,4.556
"2015-05-06","44",4.16,4.55
"2015-05-06","45",4.15,4.55
"2015-05-06","46",4.14,4.55
"2015-05-06","47",4.13,4.5325
"2015-05-06","48",4.12,4.5225
"2015-05-06","49",4.11,4.51333333333333
"2015-05-06","50",4.11,4.50333333333333
"2015-05-06","51",4.1,4.49666666666667
"2015-05-06","52",4.09,4.49
"2015-05-06","53",4.09,4.49
"2015-05-06","54",4.08,4.48
"2015-05-06","55",4.08,4.47666666666667
"2015-05-06","56",4.08,4.4575
"2015-05-06","57",4.07,4.45
"2015-05-06","58",4.07,4.4425
"2015-05-06","59",4.07,4.44666666666667
"2015-05-06","60",4.07,4.4475
"2015-05-06","61",4.07,4.45
"2015-05-06","62",4.06,4.45
"2015-05-15","0",11.94,12.4966666666667
"2015-05-15","1",11.94,12.45125
"2015-05-15","2",11.54,12.29125
"2015-05-15","3",11.34,12.1581818181818
"2015-05-15","4",11.08,12.09
"2015-05-15","5",10.76,12.055
"2015-05-15","6",10.37,12.025
"2015-05-15","7",9.93,11.5371428571429
"2015-05-15","8",9.5,10.31
"2015-05-15","9",9.13,9.575
"2015-05-15","10",8.81,8.67666666666667
"2015-05-15","11",8.49,8.118
"2015-05-15","12",8.15,7.634
"2015-05-15","13",7.75,6.926
"2015-05-15","14",7.32,6.536
"2015-05-15","15",6.93,6.074
"2015-05-15","16",6.64,5.845
"2015-05-15","17",6.47,5.722
"2015-05-15","18",6.35,5.562
"2015-05-15","19",6.24,5.47666666666667
"2015-05-15","20",6.12,5.402
"2015-05-15","21",5.99,5.334
"2015-05-15","22",5.87,5.278
"2015-05-15","23",5.77,5.14
"2015-05-15","24",5.67,5.07
"2015-05-15","25",5.59,5.04166666666667
"2015-05-15","26",5.5,5.01
"2015-05-15","27",5.43,4.982
"2015-05-15","28",5.35,4.964
"2015-05-15","29",5.28,4.95
"2015-05-15","30",5.21,4.926
"2015-05-15","31",5.13,4.904
"2015-05-15","32",5.07,4.884
"2015-05-15","33",5,4.86166666666667
"2015-05-15","34",4.94,4.84
"2015-05-15","35",4.88,4.83
"2015-05-15","36",4.82,4.826
"2015-05-15","37",4.77,4.808
"2015-05-15","38",4.72,4.786
"2015-05-15","39",4.67,4.7775
"2015-05-15","40",4.63,4.77
"2015-05-15","41",4.59,4.76333333333333
"2015-05-15","42",4.56,4.755
"2015-05-15","43",4.52,4.7325
"2015-05-15","44",4.49,4.7225
"2015-05-15","45",4.46,4.718
"2015-05-15","46",4.43,4.71
"2015-05-15","47",4.41,4.704
"2015-05-15","48",4.38,4.7
"2015-05-15","49",4.35,4.692
"2015-05-15","50",4.33,4.685
"2015-05-15","51",4.31,4.654
"2015-05-15","52",4.29,4.608
"2015-05-15","53",4.26,4.60333333333333
"2015-05-15","54",4.24,4.595
"2015-05-15","55",4.22,4.59
"2015-05-15","56",4.21,4.576
"2015-05-15","57",4.19,4.565
"2015-05-15","58",4.17,4.55166666666667
"2015-05-15","59",4.16,4.554
"2015-05-15","60",4.15,4.55
"2015-05-15","61",4.14,4.55
"2015-05-15","62",4.13,4.54142857142857
"2015-05-20","1",13.47,13.1
"2015-05-20","2",13.47,13.0866666666667
"2015-05-20","3",13.47,13.08
"2015-05-20","4",13.47,13.08
"2015-05-20","5",13.47,13.08
"2015-05-20","6",13.32,13.0375
"2015-05-20","7",12.49,12.91
"2015-05-20","8",10.64,12.5833333333333
"2015-05-20","9",8.37,11.62
"2015-05-20","10",7.42,10.26
"2015-05-20","11",7.39,8.98
"2015-05-20","12",7.02,7.9
"2015-05-20","13",6.74,7.165
"2015-05-20","14",6.54,6.575
"2015-05-20","15",6.38,6.105
"2015-05-20","16",6.25,5.69333333333333
"2015-05-20","17",6.12,5.47
"2015-05-20","18",5.97,5.355
"2015-05-20","19",5.83,5.285
"2015-05-20","20",5.72,5.23
"2015-05-20","21",5.61,5.13
"2015-05-20","22",5.52,5.075
"2015-05-20","23",5.43,5.03
"2015-05-20","24",5.35,5.005
"2015-05-20","25",5.27,4.97
"2015-05-20","26",5.2,4.925
"2015-05-20","27",5.13,4.9
"2015-05-20","28",5.07,4.89
"2015-05-20","29",5.01,4.86333333333333
"2015-05-20","30",4.95,4.835
"2015-05-20","31",4.89,4.82333333333333
"2015-05-20","32",4.84,4.815
"2015-05-20","33",4.79,4.81
"2015-05-20","34",4.74,4.8075
"2015-05-20","35",4.7,4.8
"2015-05-20","36",4.66,4.795
"2015-05-20","37",4.62,4.79
"2015-05-20","38",4.58,4.78
"2015-05-20","39",4.55,4.77666666666667
"2015-05-20","40",4.52,4.77
"2015-05-20","41",4.49,4.75
"2015-05-20","42",4.46,4.7375
"2015-05-20","43",4.44,4.72
"2015-05-20","44",4.41,4.72
"2015-05-20","45",4.39,4.715
"2015-05-20","46",4.37,4.7
"2015-05-20","47",4.34,4.695
"2015-05-20","48",4.32,4.688
"2015-05-20","49",4.3,4.675
"2015-05-20","50",4.28,4.6625
"2015-05-20","51",4.27,4.64666666666667
"2015-05-20","52",4.25,4.63666666666667
"2015-05-20","53",4.23,4.606
"2015-05-20","54",4.22,4.59
"2015-05-20","55",4.21,4.575
"2015-05-20","56",4.19,4.575
"2015-05-20","57",4.18,4.565
"2015-05-20","58",4.17,4.555
"2015-05-20","59",4.17,4.55333333333333
"2015-05-20","60",4.16,4.535
"2015-05-20","61",4.15,4.52
"2015-05-20","62",4.15,4.5125
"2015-05-20","63",4.14,4.5
"2015-05-27","1",13.44,13.938
"2015-05-27","2",13.44,13.94
"2015-05-27","3",13.44,13.94
"2015-05-27","4",13.44,13.94
"2015-05-27","5",13.36,13.93
"2015-05-27","6",12.65,13.3575
"2015-05-27","7",11.97,12.16
"2015-05-27","8",11.23,11.492
"2015-05-27","9",10.27,10.96
"2015-05-27","10",9.23,9.31428571428571
"2015-05-27","11",8.33,7.97666666666667
"2015-05-27","12",7.67,7.18
"2015-05-27","13",7.24,6.308
"2015-05-27","14",6.93,5.78
"2015-05-27","15",6.69,5.61
"2015-05-27","16",6.51,5.482
"2015-05-27","17",6.36,5.3975
"2015-05-27","18",6.23,5.31333333333333
"2015-05-27","19",6.11,5.2575
"2015-05-27","20",5.99,5.226
"2015-05-27","21",5.87,5.194
"2015-05-27","22",5.77,5.1525
"2015-05-27","23",5.66,5.1025
"2015-05-27","24",5.57,5.04285714285714
"2015-05-27","25",5.48,5.014
"2015-05-27","26",5.4,4.984
"2015-05-27","27",5.32,4.96666666666667
"2015-05-27","28",5.25,4.945
"2015-05-27","29",5.19,4.9175
"2015-05-27","30",5.12,4.91
"2015-05-27","31",5.06,4.89
"2015-05-27","32",5,4.87
"2015-05-27","33",4.94,4.85666666666667
"2015-05-27","34",4.89,4.845
"2015-05-27","35",4.84,4.83
"2015-05-27","36",4.79,4.8125
"2015-05-27","37",4.74,4.8075
"2015-05-27","38",4.7,4.79333333333333
"2015-05-27","39",4.66,4.79
"2015-05-27","40",4.62,4.78333333333333
"2015-05-27","41",4.58,4.7675
"2015-05-27","42",4.55,4.748
"2015-05-27","43",4.52,4.74
"2015-05-27","44",4.49,4.726
"2015-05-27","45",4.47,4.715
"2015-05-27","46",4.44,4.7025
"2015-05-27","47",4.42,4.69
"2015-05-27","48",4.4,4.69
"2015-05-27","49",4.38,4.68
"2015-05-27","50",4.36,4.67
"2015-05-27","51",4.34,4.648
"2015-05-27","52",4.32,4.635
"2015-05-27","53",4.3,4.63
"2015-05-27","54",4.28,4.6275
"2015-05-27","55",4.27,4.61333333333333
"2015-05-27","56",4.25,4.6075
"2015-05-27","57",4.23,4.5975
"2015-05-27","58",4.22,4.59
"2015-05-27","59",4.21,4.58
"2015-05-27","60",4.2,4.58
"2015-05-27","61",4.19,4.562
"2015-05-27","62",4.18,4.55
"2015-05-27","63",4.18,4.55
"2015-05-27","64",4.17,4.53333333333333
"2015-05-27","65",4.16,4.52666666666667
"2015-05-27","66",4.16,4.52
"2015-05-27","67",4.15,4.518
"2015-05-27","68",4.14,4.508
"2015-05-27","69",4.14,4.50625
"2015-05-27","70",4.14,4.50090909090909
"2015-06-05","1",13.62,13.77
"2015-06-05","2",13.62,13.73
"2015-06-05","3",13.39,13.67
"2015-06-05","4",13.37,13.6533333333333
"2015-06-05","5",13.17,13.6833333333333
"2015-06-05","6",12.98,13.7125
"2015-06-05","7",12.72,13.6638461538462
"2015-06-05","8",12.29,13.575
"2015-06-05","9",11.63,12.8233333333333
"2015-06-05","10",10.84,12.45
"2015-06-05","11",10.07,11.95
"2015-06-05","12",9.4,11.115
"2015-06-05","13",8.77,9.87
"2015-06-05","14",8.14,8.06333333333333
"2015-06-05","15",7.56,7.405
"2015-06-05","16",7.16,7.12
"2015-06-05","17",6.97,6.715
"2015-06-05","18",6.79,6.32
"2015-06-05","19",6.56,6.01
"2015-06-05","20",6.34,5.87
"2015-06-05","21",6.17,5.68
"2015-06-05","22",6.02,5.55
"2015-06-05","23",5.89,5.5
"2015-06-05","24",5.77,5.45
"2015-06-05","25",5.66,5.41
"2015-06-05","26",5.57,5.34
"2015-06-05","27",5.48,5.3
"2015-06-05","28",5.4,5.27
"2015-06-05","29",5.34,5.25
"2015-06-05","30",5.27,5.225
"2015-06-05","31",5.21,5.19
"2015-06-05","32",5.15,5.15
"2015-06-05","33",5.1,5.12
"2015-06-05","34",5.05,5.09
"2015-06-05","35",5,5.07
"2015-06-05","36",4.95,5.06
"2015-06-05","37",4.9,5.04
"2015-06-05","38",4.85,5.02
"2015-06-05","39",4.81,5
"2015-06-05","40",4.76,4.975
"2015-06-05","41",4.72,4.95
"2015-06-05","42",4.68,4.93
"2015-06-05","43",4.65,4.915
"2015-06-05","44",4.61,4.905
"2015-06-05","45",4.58,4.895
"2015-06-05","46",4.55,4.88
"2015-06-05","47",4.53,4.865
"2015-06-05","48",4.5,4.845
"2015-06-05","49",4.48,4.83
"2015-06-05","50",4.46,4.825
"2015-06-05","51",4.44,4.805
"2015-06-05","52",4.42,4.8
"2015-06-05","53",4.4,4.785
"2015-06-05","54",4.38,4.77
"2015-06-05","55",4.36,4.76
"2015-06-05","56",4.34,4.75
"2015-06-05","57",4.33,4.75
"2015-06-05","58",4.31,4.75333333333333
"2015-06-05","59",4.3,4.75
"2015-06-05","60",4.29,4.735
"2015-06-05","61",4.27,4.72
"2015-06-10","0",14.66,16.34
"2015-06-10","1",14.66,16.31
"2015-06-10","2",14.66,15.49
"2015-06-10","3",14.66,14.865
"2015-06-10","4",14.65,14.525
"2015-06-10","5",14.32,14.04
"2015-06-10","6",13.93,13.68
"2015-06-10","7",13.47,13.31
"2015-06-10","8",12.89,13.035
"2015-06-10","9",12.17,12.49
"2015-06-10","10",11.19,11.5033333333333
"2015-06-10","11",10.01,10.07
"2015-06-10","12",8.88,8.845
"2015-06-10","13",8.02,7.805
"2015-06-10","14",7.45,6.65
"2015-06-10","15",7.08,6.135
"2015-06-10","16",6.83,5.925
"2015-06-10","17",6.63,5.80666666666667
"2015-06-10","18",6.46,5.75
"2015-06-10","19",6.3,5.715
"2015-06-10","20",6.15,5.67
"2015-06-10","21",6.02,5.58
"2015-06-10","22",5.91,5.5
"2015-06-10","23",5.81,5.47
"2015-06-10","24",5.73,5.41
"2015-06-10","25",5.65,5.38
"2015-06-10","26",5.57,5.335
"2015-06-10","27",5.51,5.23
"2015-06-10","28",5.44,5.19
"2015-06-10","29",5.38,5.15
"2015-06-10","30",5.32,5.135
"2015-06-10","31",5.27,5.105
"2015-06-10","32",5.21,5.0775
"2015-06-10","33",5.16,5.045
"2015-06-10","34",5.1,5.025
"2015-06-10","35",5.05,5
"2015-06-10","36",5,4.98
"2015-06-10","37",4.95,4.975
"2015-06-10","38",4.9,4.96
"2015-06-10","39",4.86,4.95
"2015-06-10","40",4.82,4.94333333333333
"2015-06-10","41",4.78,4.94
"2015-06-10","42",4.74,4.935
"2015-06-10","43",4.71,4.93
"2015-06-10","44",4.67,4.92
"2015-06-10","45",4.64,4.905
"2015-06-10","46",4.61,4.89
"2015-06-10","47",4.59,4.88
"2015-06-10","48",4.56,4.875
"2015-06-10","49",4.54,4.86
"2015-06-10","50",4.52,4.85
"2015-06-10","51",4.49,4.835
"2015-06-10","52",4.48,4.82
"2015-06-10","53",4.46,4.805
"2015-06-10","54",4.44,4.79
"2015-06-10","55",4.42,4.79
"2015-06-10","56",4.41,4.79
"2015-06-10","57",4.4,4.79
"2015-06-10","58",4.38,4.79
"2015-06-10","59",4.37,4.79
"2015-06-10","60",4.36,4.78
"2015-06-10","61",4.35,4.785
"2015-06-19","1",17.53,17.67
"2015-06-19","2",17.53,17.67
"2015-06-19","3",17.53,17.66
"2015-06-19","4",17.53,17.6533333333333
"2015-06-19","5",17.33,17.65
"2015-06-19","6",16.66,17.53
"2015-06-19","7",15.1,15.4766666666667
"2015-06-19","8",13.24,13.87
"2015-06-19","9",11.9,13.05
"2015-06-19","10",11,12.2966666666667
"2015-06-19","11",10.26,11.55
"2015-06-19","12",9.55,10.5666666666667
"2015-06-19","13",8.84,8.46
"2015-06-19","14",8.15,7.13
"2015-06-19","15",7.55,6.41333333333333
"2015-06-19","16",7.09,6.02333333333333
"2015-06-19","17",6.75,5.83666666666667
"2015-06-19","18",6.52,5.75
"2015-06-19","19",6.33,5.63666666666667
"2015-06-19","20",6.19,5.575
"2015-06-19","21",6.06,5.52666666666667
"2015-06-19","22",5.94,5.47
"2015-06-19","23",5.84,5.43
"2015-06-19","24",5.75,5.4
"2015-06-19","25",5.67,5.35
"2015-06-19","26",5.6,5.3
"2015-06-19","27",5.53,5.26
"2015-06-19","28",5.46,5.23
"2015-06-19","29",5.4,5.185
"2015-06-19","30",5.34,5.165
"2015-06-19","31",5.28,5.155
"2015-06-19","32",5.23,5.12666666666667
"2015-06-19","33",5.18,5.09
"2015-06-19","34",5.13,5.06
"2015-06-19","35",5.08,5.04333333333333
"2015-06-19","36",5.04,5.02
"2015-06-19","37",4.99,5
"2015-06-19","38",4.95,4.985
"2015-06-19","39",4.91,4.97333333333333
"2015-06-19","40",4.88,4.955
"2015-06-19","41",4.84,4.94
"2015-06-19","42",4.81,4.945
"2015-06-19","43",4.78,4.93
"2015-06-19","44",4.75,4.92
"2015-06-19","45",4.72,4.90666666666667
"2015-06-19","46",4.69,4.895
"2015-06-19","47",4.66,4.875
"2015-06-19","48",4.64,4.88
"2015-06-19","49",4.61,4.87
"2015-06-19","50",4.59,4.86
"2015-06-19","51",4.56,4.84666666666667
"2015-06-19","52",4.54,4.825
"2015-06-19","53",4.52,4.81
"2015-06-19","54",4.5,4.785
"2015-06-19","55",4.48,4.765
"2015-06-19","56",4.46,4.755
"2015-06-19","57",4.44,4.745
"2015-06-19","58",4.43,4.73333333333333
"2015-06-19","59",4.41,4.73
"2015-06-19","60",4.4,4.7175
"2015-06-24","1",16.17,16.1733333333333
"2015-06-24","2",16.17,16.18
"2015-06-24","3",16.17,16.18
"2015-06-24","4",16.17,16.18
"2015-06-24","5",16.17,16.172
"2015-06-24","6",16.17,16.1566666666667
"2015-06-24","7",16.13,16.14
"2015-06-24","8",15.47,16.115
"2015-06-24","9",13.14,14.1475
"2015-06-24","10",10.28,12.3133333333333
"2015-06-24","11",9.34,11.3425
"2015-06-24","12",8.86,10.4
"2015-06-24","13",8.15,9.41666666666667
"2015-06-24","14",7.55,8.46
"2015-06-24","15",7.12,7.44
"2015-06-24","16",6.8,6.61
"2015-06-24","17",6.57,6.15
"2015-06-24","18",6.39,5.92666666666667
"2015-06-24","19",6.25,5.76
"2015-06-24","20",6.13,5.64
"2015-06-24","21",6.01,5.57333333333333
"2015-06-24","22",5.91,5.53
"2015-06-24","23",5.82,5.48
"2015-06-24","24",5.74,5.43
"2015-06-24","25",5.66,5.36333333333333
"2015-06-24","26",5.59,5.325
"2015-06-24","27",5.53,5.29
"2015-06-24","28",5.47,5.25
"2015-06-24","29",5.41,5.215
"2015-06-24","30",5.36,5.175
"2015-06-24","31",5.3,5.15
"2015-06-24","32",5.26,5.135
"2015-06-24","33",5.21,5.12
"2015-06-24","34",5.17,5.09333333333333
"2015-06-24","35",5.12,5.075
"2015-06-24","36",5.08,5.05
"2015-06-24","37",5.04,5.03333333333333
"2015-06-24","38",5,5.02
"2015-06-24","39",4.96,5.005
"2015-06-24","40",4.92,4.98333333333333
"2015-06-24","41",4.88,4.96333333333333
"2015-06-24","42",4.85,4.95333333333333
"2015-06-24","43",4.82,4.94333333333333
"2015-06-24","44",4.79,4.9375
"2015-06-24","45",4.76,4.92666666666667
"2015-06-24","46",4.73,4.91
"2015-06-24","47",4.7,4.905
"2015-06-24","48",4.67,4.9
"2015-06-24","49",4.64,4.89333333333333
"2015-06-24","50",4.62,4.88
"2015-06-24","51",4.6,4.8625
"2015-06-24","52",4.57,4.85
"2015-06-24","53",4.55,4.83666666666667
"2015-06-24","54",4.53,4.82
"2015-06-24","55",4.51,4.81
"2015-06-24","56",4.49,4.79333333333333
"2015-06-24","57",4.48,4.775
"2015-06-24","58",4.46,4.76
"2015-06-24","59",4.45,4.75
"2015-06-24","60",4.44,4.74
"2015-06-24","61",4.43,4.73
"2015-06-24","62",4.42,4.715
"2015-06-24","63",4.41,4.71
"2015-06-24","64",4.4,4.7
"2015-06-24","65",4.39,4.69
"2015-06-24","66",4.38,4.68333333333333
"2015-06-24","67",4.37,4.68153846153846
"2015-06-24","68",4.36,4.67833333333333
"2015-07-02","0",17.05,20.96
"2015-07-02","1",17.05,20.6966666666667
"2015-07-02","2",16.87,19.665
"2015-07-02","3",16.73,18.9633333333333
"2015-07-02","4",16.58,17.73
"2015-07-02","5",16.41,16.625
"2015-07-02","6",16.17,16.165
"2015-07-02","7",15.87,15.6
"2015-07-02","8",15.5,14.42
"2015-07-02","9",14.9,13.16
"2015-07-02","10",13.89,12.2466666666667
"2015-07-02","11",12.55,11.43
"2015-07-02","12",11.1,10.415
"2015-07-02","13",9.8,8.465
"2015-07-02","14",8.77,7.06
"2015-07-02","15",7.97,6.375
"2015-07-02","16",7.37,6.03
"2015-07-02","17",6.93,5.86
"2015-07-02","18",6.62,5.76
"2015-07-02","19",6.4,5.65
"2015-07-02","20",6.24,5.59333333333333
"2015-07-02","21",6.11,5.565
"2015-07-02","22",6,5.51
"2015-07-02","23",5.9,5.47333333333333
"2015-07-02","24",5.82,5.445
"2015-07-02","25",5.74,5.385
"2015-07-02","26",5.66,5.345
"2015-07-02","27",5.6,5.31
"2015-07-02","28",5.53,5.28
"2015-07-02","29",5.48,5.24
"2015-07-02","30",5.42,5.20333333333333
"2015-07-02","31",5.37,5.175
"2015-07-02","32",5.32,5.14
"2015-07-02","33",5.28,5.125
"2015-07-02","34",5.23,5.11
"2015-07-02","35",5.19,5.095
"2015-07-02","36",5.15,5.07
"2015-07-02","37",5.1,5.055
"2015-07-02","38",5.06,5.035
"2015-07-02","39",5.03,5.01
"2015-07-02","40",4.99,5
"2015-07-02","41",4.96,4.995
"2015-07-02","42",4.92,4.985
"2015-07-02","43",4.89,4.98
"2015-07-02","44",4.86,4.97
"2015-07-02","45",4.83,4.96
"2015-07-02","46",4.8,4.955
"2015-07-02","47",4.77,4.945
"2015-07-02","48",4.75,4.94
"2015-07-02","49",4.72,4.93
"2015-07-02","50",4.69,4.92
"2015-07-02","51",4.67,4.91
"2015-07-02","52",4.64,4.9
"2015-07-02","53",4.62,4.9
"2015-07-02","54",4.6,4.895
"2015-07-02","55",4.58,4.885
"2015-07-02","56",4.56,4.87
"2015-07-02","57",4.54,4.855
"2015-07-02","58",4.53,4.84666666666667
"2015-07-02","59",4.51,4.84666666666667
"2015-07-08","1",23.12,22.845
"2015-07-08","2",23.12,22.85
"2015-07-08","3",23.12,22.85
"2015-07-08","4",23.12,22.85
"2015-07-08","5",22.42,22.85
"2015-07-08","6",18.08,22.8475
"2015-07-08","7",15.74,21.2533333333333
"2015-07-08","8",15.16,16.57
"2015-07-08","9",14.3,14.6666666666667
"2015-07-08","10",12.87,12.8433333333333
"2015-07-08","11",11.36,12.14
"2015-07-08","12",10.03,11.57
"2015-07-08","13",8.97,10.9466666666667
"2015-07-08","14",8.16,9.81
"2015-07-08","15",7.55,8.46333333333333
"2015-07-08","16",7.08,6.91666666666667
"2015-07-08","17",6.74,6.17333333333333
